cong,id,state,dist,lstate,party,name,unity,num unity votes,total unity votes
67,4685,41,9,ALABAMA,100,HUDDLESTON,86.893,179,206
67,406,41,10,ALABAMA,100,BANKHEAD  W,91.62,164,179
67,4227,61,1,ARIZONA,100,HAYDEN  C.,73.889,133,180
67,2732,42,1,ARKANSA,100,DRIVER  W.J,92.179,165,179
67,7050,42,2,ARKANSA,100,OLDFIELD  W,92.593,175,189
67,9388,42,3,ARKANSA,100,TILLMAN  J.,92.708,178,192
67,10274,42,4,ARKANSA,100,WINGO  O.T.,92.308,180,195
67,4876,42,5,ARKANSA,100,JACOWAY  H.,93.168,150,161
67,9231,42,6,ARKANSA,100,TAYLOR  S.M,88,22,25
67,9202,42,6,ARKANSA,100,TAYLOR  C.W,92.308,48,52
67,7208,42,7,ARKANSA,100,PARKS  T.B.,93.122,176,189
67,5531,71,1,CALIFOR,100,LEA  C.F.,38.378,71,185
67,7696,71,2,CALIFOR,100,RAKER  J.E.,72.778,131,180
67,2261,71,3,CALIFOR,200,CURRY  C.F.,90.385,188,208
67,5090,71,4,CALIFOR,200,KAHN  J.,98.81,83,84
67,6947,71,5,CALIFOR,200,NOLAN  J.I.,83.158,79,95
67,2949,71,6,CALIFOR,200,ELSTON  J.A,97.826,45,46
67,5889,71,6,CALIFOR,200,MAC LAFFERT,95,38,40
67,419,71,7,CALIFOR,200,BARBOUR  H.,82.258,153,186
67,3352,71,8,CALIFOR,200,FREE  A.M.,94.366,134,142
67,5683,71,9,CALIFOR,200,LINEBERGER,89.759,149,166
67,7093,71,10,CALIFOR,200,OSBORNE  H.,99.265,135,136
67,9130,71,11,CALIFOR,200,SWING  P.D.,85.946,159,185
67,9585,62,1,COLORAD,200,VAILE  W.N.,93.082,148,159
67,9393,62,2,COLORAD,200,TIMBERLAKE,97.34,183,188
67,4062,62,3,COLORAD,200,HARDY  G.U.,90.547,182,201
67,9205,62,4,COLORAD,100,TAYLOR  E.T,79.452,58,73
67,3102,1,1,CONNECT,200,FENN  E.H.,95.364,144,151
67,3359,1,2,CONNECT,200,FREEMAN  R.,92.373,109,118
67,9391,1,3,CONNECT,200,TILSON  J.Q,96.552,140,145
67,6436,1,4,CONNECT,200,MERRITT  S.,93.382,127,136
67,3637,1,5,CONNECT,200,GLYNN  J.P.,94.521,138,146
67,5527,11,1,DELAWAR,200,LAYTON  C.R,70.861,107,151
67,2717,43,1,FLORIDA,100,DRANE  H.J.,94.872,111,117
67,1762,43,2,FLORIDA,100,CLARK  F.,91.045,61,67
67,8712,43,3,FLORIDA,100,SMITHWICK,81.383,153,188
67,8335,43,4,FLORIDA,100,SEARS  W.J.,92.701,127,137
67,7123,44,1,GEORGIA,100,OVERSTREET,93.617,132,141
67,7185,44,2,GEORGIA,100,PARK  F.,90.85,139,153
67,2178,44,3,GEORGIA,100,CRISP  C.R.,88.764,158,178
67,10401,44,4,GEORGIA,100,WRIGHT  W.C,92.308,168,182
67,9571,44,5,GEORGIA,100,UPSHAW  W.D,86.755,131,151
67,10287,44,6,GEORGIA,100,WISE  J.W.,95.455,126,132
67,5558,44,7,GEORGIA,100,LEE  G.,89.697,148,165
67,976,44,8,GEORGIA,100,BRAND  C.H.,94.406,135,143
67,614,44,9,GEORGIA,100,BELL  T.M.,94.413,169,179
67,9677,44,10,GEORGIA,100,VINSON  C.,91.444,171,187
67,5464,44,11,GEORGIA,100,LANKFORD  W,86.765,177,204
67,5482,44,12,GEORGIA,100,LARSEN  W.W,93.085,175,188
67,3367,63,1,IDAHO,200,FRENCH  B.L,91.209,166,182
67,8598,63,2,IDAHO,200,SMITH  A.T.,93.814,182,194
67,5899,21,1,ILLINOI,200,MADDEN  M.B,91.623,175,191
67,5959,21,2,ILLINOI,200,MANN  J.R.,92.157,94,102
67,8816,21,3,ILLINOI,200,SPROUL  E.W,89.894,169,188
67,7692,21,4,ILLINOI,100,RAINEY  J.W,74.312,81,109
67,8163,21,5,ILLINOI,100,SABATH  A.J,83.486,91,109
67,3712,21,6,ILLINOI,200,GORMAN  J.J,86.429,121,140
67,6453,21,7,ILLINOI,200,MICHAELSON,77.647,66,85
67,5378,21,8,ILLINOI,100,KUNZ  S.H.,82.828,82,99
67,1048,21,9,ILLINOI,200,BRITTEN  F.,91.176,62,68
67,1698,21,10,ILLINOI,200,CHINDBLOM,96.135,199,207
67,2063,21,11,ILLINOI,200,COPLEY  I.C,93.056,67,72
67,3393,21,12,ILLINOI,200,FULLER  C.E,95.152,157,165
67,6300,21,13,ILLINOI,200,MC KENZIE,91.304,126,138
67,3741,21,14,ILLINOI,200,GRAHAM  W.J,91.489,172,188
67,5259,21,15,ILLINOI,200,KING  E.J.,86.538,135,156
67,4815,21,16,ILLINOI,200,IRELAND  C.,97.917,141,144
67,3413,21,17,ILLINOI,200,FUNK  F.H.,91.2,114,125
67,1483,21,18,ILLINOI,200,CANNON  J.G,91.813,157,171
67,6624,21,19,ILLINOI,200,MOORE  A.F.,93.701,119,127
67,8417,21,20,ILLINOI,200,SHAW  G.L.,87.578,141,161
67,9993,21,21,ILLINOI,200,WHEELER  L.,89.706,122,136
67,8007,21,22,ILLINOI,200,RODENBERG,95.349,123,129
67,1074,21,23,ILLINOI,200,BROOKS  E.B,92.143,129,140
67,10184,21,24,ILLINOI,200,WILLIAMS  T,82.209,134,163
67,2497,21,25,ILLINOI,200,DENISON  E.,91.411,149,163
67,10420,21,99,ILLINOI,200,YATES  R.,94.309,116,123
67,6065,21,99,ILLINOI,200,MASON  W.E.,81.818,9,11
67,4683,21,99,ILLINOI,200,HUCK  W.S.M,90.476,19,21
67,5834,22,1,INDIANA,200,LUHRING  O.,97.037,131,135
67,782,22,2,INDIANA,200,BLAND  O.E.,88.312,136,154
67,2754,22,3,INDIANA,200,DUNBAR  J.W,91.824,146,159
67,625,22,4,INDIANA,200,BENHAM  J.S,92.771,154,166
67,8196,22,5,INDIANA,200,SANDERS  E.,95.181,158,166
67,2916,22,6,INDIANA,200,ELLIOTT  R.,95.897,187,195
67,6659,22,7,INDIANA,200,MOORES  M.,89.529,171,191
67,9666,22,8,INDIANA,200,VESTAL  A.H,98.901,180,182
67,7655,22,9,INDIANA,200,PURNELL  F.,98.87,175,177
67,10336,22,10,INDIANA,200,WOOD  W.R.,89.865,133,148
67,5364,22,11,INDIANA,200,KRAUS  M.,87.565,169,193
67,3050,22,12,INDIANA,200,FAIRFIELD,91.25,146,160
67,4383,22,13,INDIANA,200,HICKEY  A.J,94.686,196,207
67,5358,31,1,IOWA,200,KOPP  W.F.,70.157,134,191
67,4718,31,2,IOWA,200,HULL  H.E.,81.667,147,180
67,9116,31,3,IOWA,200,SWEET  B.E.,82.635,138,167
67,4195,31,4,IOWA,200,HAUGEN  G.N,84.768,128,151
67,3664,31,5,IOWA,200,GOOD  J.W,88.235,15,17
67,1922,31,5,IOWA,200,COLE  C.,94.595,140,148
67,7708,31,6,IOWA,200,RAMSEYER  C,77.419,144,186
67,2701,31,7,IOWA,200,DOWELL  C.C,72.5,145,200
67,9430,31,8,IOWA,200,TOWNER  H.M,91.623,175,191
67,3786,31,9,IOWA,200,GREEN  W.R.,92,161,175
67,2575,31,10,IOWA,200,DICKINSON,90.323,140,155
67,827,31,11,IOWA,200,BOIES  W.D.,83.019,132,159
67,211,32,1,KANSAS,200,ANTHONY  D.,89.677,139,155
67,5699,32,2,KANSAS,200,LITTLE  E.C,81.818,144,176
67,1462,32,3,KANSAS,200,CAMPBELL  P,90.909,160,176
67,4476,32,4,KANSAS,200,HOCH  H.,77.033,161,209
67,9030,32,5,KANSAS,200,STRONG  J.G,78.894,157,199
67,10027,32,6,KANSAS,200,WHITE  H.B.,83.069,157,189
67,9394,32,7,KANSAS,200,TINCHER  J.,83.246,159,191
67,724,32,8,KANSAS,200,BIRD  R.E.,83.696,154,184
67,437,51,1,KENTUCK,100,BARKLEY  A.,88.158,134,152
67,5249,51,2,KENTUCK,100,KINCHELOE,93.878,184,196
67,9309,51,3,KENTUCK,100,THOMAS  R.Y,89.474,119,133
67,4942,51,4,KENTUCK,100,JOHNSON  B.,75,123,164
67,7030,51,5,KENTUCK,200,OGDEN  C.F.,87.023,114,131
67,8083,51,6,KENTUCK,100,ROUSE  A.B.,96.532,167,173
67,1488,51,7,KENTUCK,100,CANTRILL  J,88.525,108,122
67,3577,51,8,KENTUCK,100,GILBERT  R.,89.041,130,146
67,3138,51,9,KENTUCK,100,FIELDS  W.J,94.309,116,123
67,5454,51,10,KENTUCK,200,LANGLEY  J.,85.263,81,95
67,7996,51,11,KENTUCK,200,ROBSION  J.,74.869,143,191
67,7016,45,1,LOUISIA,100,O'CONNOR  J,73.333,121,165
67,2783,45,2,LOUISIA,100,DUPRE  H.G.,56.216,104,185
67,6041,45,3,LOUISIA,100,MARTIN  W.P,62.346,101,162
67,8205,45,4,LOUISIA,100,SANDLIN  J.,89.302,192,215
67,10247,45,5,LOUISIA,100,WILSON  R.J,84.343,167,198
67,3083,45,6,LOUISIA,100,FAVROT  G.K,61.236,109,178
67,5529,45,7,LOUISIA,100,LAZARO  L.,65.641,128,195
67,276,45,8,LOUISIA,100,ASWELL  J.B,88.442,176,199
67,577,2,1,MAINE,200,BEEDY  C.L.,89.362,126,141
67,10047,2,2,MAINE,200,WHITE  W.H.,94.771,145,153
67,7366,2,3,MAINE,200,PETERS  J.A,88.889,32,36
67,6868,2,3,MAINE,200,NELSON  J.E,95.522,64,67
67,4368,2,4,MAINE,200,HERSEY  I.G,91.124,154,169
67,3656,52,1,MARYLAN,100,GOLDSBOROUG,94.262,115,122
67,776,52,2,MARYLAN,200,BLAKENEY  A,93.333,112,120
67,4415,52,3,MARYLAN,200,HILL  J.B.P,92.529,161,174
67,5691,52,4,MARYLAN,100,LINTHICUM,82.667,124,150
67,6778,52,5,MARYLAN,200,MUDD  S.E.,96.97,96,99
67,10467,52,6,MARYLAN,200,ZIHLMAN  F.,85.315,122,143
67,9460,3,1,MASSACH,200,TREADWAY  A,93.506,144,154
67,7162,3,3,MASSACH,200,PAIGE  C.D.,92.424,122,132
67,10277,3,4,MASSACH,200,WINSLOW  S.,95.333,143,150
67,8031,3,5,MASSACH,200,ROGERS  J.J,94.944,169,178
67,5833,3,6,MASSACH,200,LUFKIN  W.W,100,22,22
67,189,3,6,MASSACH,200,ANDREW  A.P,85.455,94,110
67,5948,3,7,MASSACH,200,MALONEY  R.,79.528,101,127
67,2306,3,8,MASSACH,200,DALLINGER,93.889,169,180
67,9553,3,9,MASSACH,200,UNDERHILL,78.205,122,156
67,9156,3,10,MASSACH,100,TAGUE  P.F.,78.378,87,111
67,9395,3,11,MASSACH,200,TINKHAM  G.,88.462,115,130
67,3440,3,12,MASSACH,100,GALLIVAN  J,70,77,110
67,5828,3,13,MASSACH,200,LUCE  R.,87.742,136,155
67,3382,3,14,MASSACH,200,FROTHINGHAM,92.308,168,182
67,3794,3,15,MASSACH,200,GREENE  W.S,98.462,192,195
67,9785,3,16,MASSACH,200,WALSH  J.,84.921,107,126
67,3569,3,16,MASSACH,200,GIFFORD  C.,97.297,36,37
67,1895,23,1,MICHIGA,200,CODD  G.P.,95.652,66,69
67,6456,23,2,MICHIGA,200,MICHENER  E,88.325,174,197
67,8654,23,3,MICHIGA,200,SMITH  J.M.,95.536,107,112
67,5218,23,4,MICHIGA,200,KETCHAM  J.,81.72,152,186
67,5972,23,5,MICHIGA,200,MAPES  C.E.,88.263,188,213
67,5139,23,6,MICHIGA,200,KELLEY  P.H,82.075,87,106
67,2144,23,7,MICHIGA,200,CRAMTON  L.,80.667,121,150
67,3275,23,8,MICHIGA,200,FORDNEY  J.,98,147,150
67,6327,23,9,MICHIGA,200,MC LAUGHLIN,86.528,167,193
67,10348,23,10,MICHIGA,200,WOODRUFF  R,69.942,121,173
67,8296,23,11,MICHIGA,200,SCOTT  F.D.,89.831,106,118
67,4887,23,12,MICHIGA,200,JAMES  W.F.,60.274,88,146
67,1005,23,13,MICHIGA,200,BRENNAN  V.,91.971,126,137
67,182,33,1,MINNESO,200,ANDERSON  S,88.321,121,137
67,1734,33,2,MINNESO,200,CLAGUE  F.,71.186,126,177
67,2375,33,3,MINNESO,200,DAVIS  C.R.,86.466,115,133
67,5135,33,4,MINNESO,200,KELLER  O.E,59.574,84,141
67,6907,33,5,MINNESO,200,NEWTON  W.H,89.08,155,174
67,5352,33,6,MINNESO,200,KNUTSON  H.,93.976,156,166
67,9683,33,7,MINNESO,200,VOLSTEAD  A,83.957,157,187
67,5483,33,8,MINNESO,200,LARSON  O.J,91.275,136,149
67,8877,33,9,MINNESO,200,STEENERSON,81.944,118,144
67,8254,33,10,MINNESO,200,SCHALL  T.D,81.102,103,127
67,7731,46,1,MISSISS,100,RANKIN  J.E,94.34,200,212
67,5816,46,2,MISSISS,100,LOWREY  B.G,88.235,180,204
67,4734,46,3,MISSISS,100,HUMPHREYS,79.72,114,143
67,8551,46,4,MISSISS,100,SISSON  T.U,95.031,153,161
67,1949,46,5,MISSISS,100,COLLINS  R.,88.398,160,181
67,4984,46,6,MISSISS,100,JOHNSON  P.,95.364,144,151
67,7674,46,7,MISSISS,100,QUIN  P.E.,93.333,196,210
67,1942,46,8,MISSISS,100,COLLIER  J.,95.238,180,189
67,6534,34,1,MISSOUR,200,MILLSPAUGH,93.567,160,171
67,8103,34,2,MISSOUR,100,RUCKER  W.W,95.652,110,115
67,5512,34,3,MISSOUR,200,LAWRENCE  H,84.706,144,170
67,3082,34,4,MISSOUR,200,FAUST  C.L.,96.447,190,197
67,2922,34,5,MISSOUR,200,ELLIS  E.C.,93.464,143,153
67,281,34,6,MISSOUR,200,ATKESON  W.,93.333,154,165
67,7252,34,7,MISSOUR,200,PATTERSON,92.763,141,152
67,7933,34,8,MISSOUR,200,ROACH  S.C.,84.817,162,191
67,4710,34,9,MISSOUR,200,HUKRIEDE  T,93.252,152,163
67,6903,34,10,MISSOUR,200,NEWTON  C.A,88.623,148,167
67,4207,34,11,MISSOUR,100,HAWES  H.B.,60.606,80,132
67,2807,34,12,MISSOUR,200,DYER  L.C.,95.105,136,143
67,7846,34,13,MISSOUR,200,RHODES  M.E,91.935,171,186
67,4242,34,14,MISSOUR,200,HAYS  E.D.,97.015,130,134
67,6374,34,15,MISSOUR,200,MC PHERSON,95.266,161,169
67,8438,34,16,MISSOUR,200,SHELTON  S.,95.333,143,150
67,6185,64,1,MONTANA,200,MC CORMICK,85.161,132,155
67,7890,64,2,MONTANA,200,RIDDICK  C.,93.578,102,109
67,7772,35,1,NEBRASK,200,REAVIS  C.F,89.61,69,77
67,9362,35,1,NEBRASK,200,THORPE  R.H,80.952,17,21
67,4901,35,2,NEBRASK,200,JEFFERIS  A,89.922,116,129
67,3020,35,3,NEBRASK,200,EVANS  R.E.,82.84,140,169
67,6329,35,4,NEBRASK,200,MC LAUGHLIN,91.061,163,179
67,201,35,5,NEBRASK,200,ANDREWS  W.,77.251,163,211
67,5278,35,6,NEBRASK,200,KINKAID  M.,89.167,107,120
67,4725,35,6,NEBRASK,200,HUMPHREY  A,86.667,39,45
67,228,65,1,NEVADA,200,ARENTZ  S.S,90.244,148,164
67,1306,4,1,NEW HAM,200,BURROUGHS,93.333,126,135
67,9861,4,2,NEW HAM,200,WASON  E.H.,92.958,132,142
67,7240,12,1,NEW JER,200,PATTERSON,95.625,153,160
67,318,12,2,NEW JER,200,BACHARACH,95.031,153,161
67,217,12,3,NEW JER,200,APPLEBY  T.,91.304,168,184
67,4781,12,4,NEW JER,200,HUTCHINSON,91.176,124,136
67,16,12,5,NEW JER,200,ACKERMAN  E,92.021,173,188
67,7350,12,6,NEW JER,200,PERKINS  R.,90.476,133,147
67,7684,12,7,NEW JER,200,RADCLIFFE,88.764,158,178
67,9211,12,8,NEW JER,200,TAYLOR  H.W,94.521,138,146
67,7203,12,9,NEW JER,200,PARKER  R.W,91.279,157,172
67,5589,12,10,NEW JER,200,LEHLBACH  F,94.304,149,158
67,7069,12,11,NEW JER,200,OLPP  A.E.,93.798,121,129
67,6997,12,12,NEW JER,100,O'BRIEN  C.,73.529,75,102
67,6612,66,1,NEW MEX,200,MONTOYA  N.,98.561,137,139
67,4385,13,1,NEW YOR,200,HICKS  F.C.,96.026,145,151
67,5251,13,2,NEW YOR,100,KINDRED  J.,77.778,84,108
67,5302,13,3,NEW YOR,200,KISSEL  J.,92.056,197,214
67,2236,13,4,NEW YOR,100,CULLEN  T.H,58.503,86,147
67,5320,13,5,NEW YOR,200,KLINE  A.L.,94.771,145,153
67,5571,13,6,NEW YOR,200,LEE  W.I.,90.09,100,111
67,4496,13,7,NEW YOR,200,HOGAN  M.J.,88.235,120,136
67,840,13,8,NEW YOR,200,BOND  C.G.,94.615,123,130
67,7370,13,9,NEW YOR,200,PETERSEN  A,97,97,100
67,9681,13,10,NEW YOR,200,VOLK  L.D.,88.235,90,102
67,7911,13,11,NEW YOR,100,RIORDAN  D.,79.245,84,106
67,5751,13,12,NEW YOR,380,LONDON  M.,79.245,84,106
67,9066,13,13,NEW YOR,100,SULLIVAN  C,86.301,63,73
67,7352,13,14,NEW YOR,200,PERLMAN  N.,80,88,110
67,8158,13,15,NEW YOR,200,RYAN  T.J.,79.221,61,77
67,1891,13,16,NEW YOR,100,COCKRAN  W.,79,79,100
67,6530,13,17,NEW YOR,200,MILLS  O.L.,94.309,116,123
67,1500,13,18,NEW YOR,100,CAREW  J.F.,76.923,110,143
67,1640,13,19,NEW YOR,200,CHANDLER  W,92.727,102,110
67,8505,13,20,NEW YOR,200,SIEGEL  I.,94.245,131,139
67,210,13,21,NEW YOR,200,ANSORGE  M.,91.228,104,114
67,3817,13,22,NEW YOR,100,GRIFFIN  A.,65.957,93,141
67,8079,13,23,NEW YOR,200,ROSSDALE  A,85.714,90,105
67,3047,13,24,NEW YOR,200,FAIRCHILD,91.304,126,138
67,4775,13,25,NEW YOR,200,HUSTED  J.W,93.496,115,123
67,3162,13,26,NEW YOR,200,FISH  H.,86.667,130,150
67,9810,13,27,NEW YOR,200,WARD  C.B.,93.939,62,66
67,9256,13,28,NEW YOR,100,TEN EYCK  P,75.2,94,125
67,7196,13,29,NEW YOR,200,PARKER  J.S,95.918,141,147
67,2215,13,30,NEW YOR,200,CROWTHER  F,92.857,130,140
67,8721,13,31,NEW YOR,200,SNELL  B.H.,93.333,126,135
67,6762,13,32,NEW YOR,200,MOTT  L.W.,95.775,136,142
67,8733,13,33,NEW YOR,200,SNYDER  H.P,92.793,103,111
67,1795,13,34,NEW YOR,200,CLARKE  J.D,93.464,143,153
67,5909,13,35,NEW YOR,200,MAGEE  W.W.,96.97,192,198
67,3723,13,36,NEW YOR,200,GOULD  N.J.,87.5,21,24
67,4602,13,37,NEW YOR,200,HOUGHTON  A,96.923,63,65
67,4336,13,37,NEW YOR,200,HENRY  L.,94.444,51,54
67,2776,13,38,NEW YOR,200,DUNN  T.B.,95.789,91,95
67,8195,13,39,NEW YOR,200,SANDERS  A.,94.872,111,117
67,2491,13,40,NEW YOR,200,DEMPSEY  S.,95.455,105,110
67,5877,13,41,NEW YOR,200,MAC GREGOR,85.965,147,171
67,6394,13,42,NEW YOR,100,MEAD  J.M.,71.094,91,128
67,7781,13,43,NEW YOR,200,REED  D.A.,98.438,126,128
67,9813,47,1,NORTH C,100,WARD  H.S.,89.241,141,158
67,5307,47,2,NORTH C,100,KITCHIN  C.,100,72,72
67,1042,47,3,NORTH C,100,BRINSON  S.,98.551,68,69
67,12,47,3,NORTH C,100,ABERNETHY,81.395,35,43
67,7565,47,4,NORTH C,100,POU  E.W.,88.69,149,168
67,8864,47,5,NORTH C,100,STEDMAN  C.,89.506,145,162
67,5865,47,6,NORTH C,100,LYON  H.L.,93.125,149,160
67,4003,47,7,NORTH C,100,HAMMER  W.C,94.845,184,194
67,2684,47,8,NORTH C,100,DOUGHTON  R,88.095,148,168
67,1235,47,9,NORTH C,100,BULWINKLE,89.848,177,197
67,9897,47,10,NORTH C,100,WEAVER  Z.,89.205,157,176
67,1314,36,1,NORTH D,200,BURTNESS  O,82.353,140,170
67,10439,36,2,NORTH D,200,YOUNG  G.M.,87.293,158,181
67,8538,36,3,NORTH D,200,SINCLAIR  J,64.162,111,173
67,5770,24,1,OHIO,200,LONGWORTH,95.425,146,153
67,8886,24,2,OHIO,200,STEPHENS  A,94.146,193,205
67,3184,24,3,OHIO,200,FITZGERALD,89.506,145,162
67,1382,24,4,OHIO,200,CABLE  J.L.,87.113,169,194
67,9316,24,5,OHIO,200,THOMPSON  C,86.885,159,183
67,5113,24,6,OHIO,200,KEARNS  C.C,92.258,143,155
67,3124,24,7,OHIO,200,FESS  S.D.,94.156,145,154
67,1927,24,8,OHIO,200,COLE  R.C.,93.75,150,160
67,1619,24,9,OHIO,200,CHALMERS  W,88.021,169,192
67,3308,24,10,OHIO,200,FOSTER  I.M,80.22,146,182
67,7889,24,11,OHIO,200,RICKETTS  E,74.884,161,215
67,8770,24,12,OHIO,200,SPEAKS  J.C,79.592,156,196
67,583,24,13,OHIO,200,BEGG  J.T.,88.265,173,196
67,5336,24,14,OHIO,200,KNIGHT  C.L,59.649,34,57
67,6628,24,15,OHIO,200,MOORE  C.E.,88.421,168,190
67,4439,24,16,OHIO,200,HIMES  J.H.,97.015,130,134
67,6686,24,17,OHIO,200,MORGAN  W.M,85.567,166,194
67,6805,24,18,OHIO,200,MURPHY  B.F,84.358,151,179
67,2051,24,19,OHIO,200,COOPER  J.G,90,135,150
67,6973,24,20,OHIO,200,NORTON  M.G,85.562,160,187
67,3422,24,21,OHIO,200,GAHN  H.C.,71.642,96,134
67,1322,24,22,OHIO,200,BURTON  T.E,91.908,159,173
67,1638,53,1,OKLAHOM,200,CHANDLER  T,93.86,107,114
67,7957,53,2,OKLAHOM,200,ROBERTSON,94.41,152,161
67,1546,53,3,OKLAHOM,100,CARTER  C.D,87.5,133,152
67,7628,53,4,OKLAHOM,200,PRINGEY  J.,92.537,124,134
67,9102,53,5,OKLAHOM,100,SWANK  F.B.,90.547,182,201
67,3528,53,6,OKLAHOM,200,GENSMAN  L.,80.473,136,169
67,6158,53,7,OKLAHOM,100,MC CLINTIC,91.875,147,160
67,4364,53,8,OKLAHOM,200,HERRICK  M.,66.667,86,129
67,4222,72,1,OREGON,200,HAWLEY  W.C,94.22,163,173
67,8546,72,2,OREGON,200,SINNOTT  N.,90.196,184,204
67,6124,72,3,OREGON,200,MC ARTHUR,97.403,150,154
67,9647,14,1,PENNSYL,200,VARE  W.S.,97.03,98,101
67,3732,14,2,PENNSYL,200,GRAHAM  G.S,92.857,104,112
67,7736,14,3,PENNSYL,200,RANSLEY  H.,96.914,157,162
67,2853,14,4,PENNSYL,200,EDMONDS  G.,94.03,126,134
67,2000,14,5,PENNSYL,200,CONNOLLY  J,92.248,119,129
67,2347,14,6,PENNSYL,200,DARROW  G.P,96.954,191,197
67,1352,14,7,PENNSYL,200,BUTLER  T.S,94.857,166,175
67,9873,14,8,PENNSYL,200,WATSON  H.W,95.48,169,177
67,3816,14,9,PENNSYL,200,GRIEST  W.W,94.624,176,186
67,1987,14,10,PENNSYL,200,CONNELL  C.,92.381,97,105
67,2091,14,11,PENNSYL,200,COUGHLIN  C,90.728,137,151
67,7773,14,12,PENNSYL,200,REBER  J.,94.318,83,88
67,3540,14,13,PENNSYL,200,GERNERD  F.,91.371,180,197
67,6238,14,14,PENNSYL,200,MC FADDEN,94.595,140,148
67,5233,14,15,PENNSYL,200,KIESS  E.R.,95.798,114,119
67,5321,14,16,PENNSYL,200,KLINE  I.C.,90.547,182,201
67,3243,14,17,PENNSYL,200,FOCHT  B.K.,95.152,157,165
67,5366,14,18,PENNSYL,200,KREIDER  A.,93.333,84,90
67,8060,14,19,PENNSYL,200,ROSE  J.M.,88.05,140,159
67,1073,14,20,PENNSYL,200,BROOKS  E.S,92.086,128,139
67,5028,14,21,PENNSYL,200,JONES  E.J.,89.72,96,107
67,10404,14,22,PENNSYL,200,WYANT  A.M.,90,171,190
67,5171,14,23,PENNSYL,200,KENDALL  S.,88.652,125,141
67,9249,14,24,PENNSYL,200,TEMPLE  H.W,96.407,161,167
67,8493,14,25,PENNSYL,331,SHREVE  M.W,96.407,161,167
67,5297,14,26,PENNSYL,200,KIRKPATRICK,94.815,128,135
67,9034,14,27,PENNSYL,200,STRONG  N.L,95.041,115,121
67,737,14,28,PENNSYL,200,BIXLER  H.J,95.57,151,158
67,7540,14,29,PENNSYL,200,PORTER  S.G,91.724,133,145
67,5154,14,30,PENNSYL,200,KELLY  M.C.,85.119,143,168
67,6688,14,31,PENNSYL,200,MORIN  J.M.,95.575,108,113
67,91449,14,32,PENNSYL,100,CAMPBELL  G,10.063,16,159
67,9792,14,99,PENNSYL,200,WALTERS  A.,91.837,135,147
67,1274,14,99,PENNSYL,200,BURKE  W.J.,64,48,75
67,2130,14,99,PENNSYL,200,CRAGO  T.S.,91.262,94,103
67,6328,14,99,PENNSYL,200,MC LAUGHLIN,94.444,119,126
67,1251,5,1,RHODE I,200,BURDICK  C.,91.781,134,146
67,8953,5,2,RHODE I,200,STINESS  W.,100,40,40
67,5174,5,3,RHODE I,200,KENNEDY  A.,90,72,80
67,5749,48,1,SOUTH C,100,LOGAN  W.T.,85.38,146,171
67,1370,48,2,SOUTH C,100,BYRNES  J.F,88.384,175,198
67,2651,48,3,SOUTH C,100,DOMINICK  F,92.073,151,164
67,6385,48,4,SOUTH C,100,MC SWAIN  J,96.296,156,162
67,8923,48,5,SOUTH C,100,STEVENSON,94.886,167,176
67,8973,48,6,SOUTH C,100,STOLL  P.H.,100,115,115
67,3404,48,7,SOUTH C,100,FULMER  H.P,94.857,166,175
67,1718,37,1,SOUTH D,200,CHRISTOPHER,80,136,170
67,4991,37,2,SOUTH D,200,JOHNSON  R.,84.167,101,120
67,10195,37,3,SOUTH D,200,WILLIAMSON,76.101,121,159
67,7777,54,1,TENNESS,200,REECE  B.C.,84.314,172,204
67,9214,54,2,TENNESS,200,TAYLOR  J.W,84.211,128,152
67,1125,54,3,TENNESS,200,BROWN  J.E.,85.714,108,126
67,1854,54,4,TENNESS,200,CLOUSE  W.F,76.19,128,168
67,2379,54,5,TENNESS,100,DAVIS  E.L.,95.96,190,198
67,1372,54,6,TENNESS,100,BYRNS  J.W.,89.899,178,198
67,7150,54,7,TENNESS,100,PADGETT  L.,84.553,104,123
67,9512,54,7,TENNESS,100,TURNER  C.W,93.182,41,44
67,8308,54,8,TENNESS,200,SCOTT  L.A.,73.158,139,190
67,3490,54,9,TENNESS,100,GARRETT  F.,90.099,182,202
67,3169,54,10,TENNESS,100,FISHER  H.F,78.919,146,185
67,739,49,1,TEXAS,100,BLACK  E.,90.206,175,194
67,924,49,2,TEXAS,100,BOX  J.C.,96.698,205,212
67,8199,49,3,TEXAS,100,SANDERS  M.,97.087,200,206
67,7753,49,4,TEXAS,100,RAYBURN  S.,88.701,157,177
67,9087,49,5,TEXAS,100,SUMNERS  H.,94.792,182,192
67,4065,49,6,TEXAS,100,HARDY  R.,88.636,156,176
67,1029,49,7,TEXAS,100,BRIGGS  C.S,90.521,191,211
67,3489,49,8,TEXAS,100,GARRETT  D.,97.753,174,178
67,5966,49,9,TEXAS,100,MANSFIELD,86.861,119,137
67,1188,49,10,TEXAS,100,BUCHANAN  J,87.006,154,177
67,1986,49,11,TEXAS,100,CONNALLY  T,93.989,172,183
67,5458,49,12,TEXAS,100,LANHAM  F.G,97.044,197,203
67,7215,49,13,TEXAS,100,PARRISH  L.,88.679,94,106
67,10146,49,13,TEXAS,100,WILLIAMS  G,100,46,46
67,10403,49,14,TEXAS,200,WURZBACH  H,88.166,149,169
67,3482,49,15,TEXAS,100,GARNER  J.N,92.899,157,169
67,4690,49,16,TEXAS,100,HUDSPETH  C,86.713,124,143
